owner_id,pg_name,city,address,sharing_type,bed_available,total_room,gender,furnish_type,ameneties,security_deposit,rent,image
937,Gayathri bhawsar ,indore,bhawrasla,1,0,1,any,unfurnished,[],5500,5500,
938,Suman Nest 135,noida,sector 135,2,1,0,boys,fully_furnished,"['Power Backup', 'Security']",6150,12150,
939,Rishi House,gurugram,mayfield garden,3,1,1,girls,fully_furnished,['Fridge'],6000,13400,
940,Gangamma nest,bengaluru,visveshwaraya layout,6,0,3,any,fully_furnished,[],6000,12000,
941,Prathima Xanadu Apts,hyderabad,erramanzil,2,0,1,girls,fully_furnished,[],7500,19400,
942,RRR INN_203,hyderabad,kondapur,1,0,1,any,fully_furnished,"['AC', 'Power Backup', 'Security', 'Tv']",33000,33000,
943,Radhika Palace 05,indore,nipania,2,0,1,any,fully_furnished,[],4000,8000,
944,4 BHK in Mahindra Ashvita,hyderabad,kukatpally,1,1,0,boys,fully_furnished,['Security'],9100,16950,
945,G1-Kanti Enclave,bengaluru,yesvantpur,2,2,0,boys,fully_furnished,[],5700,11850,
946,HelloWorld Arden,bengaluru,hal layout,1,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",24000,24000,
947,Kishore Nest_303,bengaluru,nagondanahalli,1,0,1,boys,semi_furnished,[],8800,8800,
948,001 Suprithnilaya,bengaluru,mahadevapura,2,2,0,boys,fully_furnished,[],7700,15700,
949,G4 SRIVEN SOLITAIRE,bengaluru,whitefield,1,0,1,girls,fully_furnished,"['Gym', 'Security']",17000,17000,
950,Anurag Nest 137,noida,sector 137,2,0,1,girls,fully_furnished,"['Power Backup', 'Security']",3000,13700,
951,DSR GREEN VISTA,bengaluru,whitefield,2,0,1,girls,fully_furnished,[],6050,13300,
952,Srinivas Nilayam Nest-203,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
953,Nest house,newdelhi,sector 23 dwarka,2,2,2,boys,fully_furnished,[],12500,12500,
954,Kamal Studios,indore,scheme no 114,1,0,1,any,semi_furnished,[],7500,7500,
955,GolfCourseRoad,gurugram,sector 53,1,1,0,any,fully_furnished,"['AC', 'Power Backup', 'DTH', 'Washing Machine', 'Fridge', 'Tv']",15000,30000,
956,Ickon Gardenia,bengaluru,hoodi,1,1,0,boys,fully_furnished,[],8500,17898,
957,Samarth Apartment_04,pune,wadgaon sheri,2,0,1,boys,semi_furnished,['Security'],6000,12000,
958,Gowda Nest 4,bengaluru,hebbal kempapura,4,0,2,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6150,12300,
959,Khanna House,gurugram,sector 70,1,1,0,boys,fully_furnished,"['Swimming Pool', 'Power Backup', 'Security']",9490,19000,
960,Goyal villa,indore,nanda nagar,1,0,1,any,semi_furnished,[],9000,9000,
961,SHAREEF NEST 301,hyderabad,tolichowki,5,1,2,boys,fully_furnished,"['Washing Machine', 'Fridge']",4500,9000,
962,surya towers,hyderabad,kondapur,1,0,1,boys,semi_furnished,['Security'],8250,18200,
963,Prestige Gold_D 1404,pune,mundhwa,3,0,3,any,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Security', 'Fridge', 'Tv']",22000,22000,
964,A-401 Aratt Firenza,bengaluru,gollahalli near bommasandra,4,0,2,any,semi_furnished,['Security'],4250,8500,
965,Yash 1BHK,indore,vijaya nagar,1,0,1,any,fully_furnished,[],15000,15000,
966,Royal Woods Society ,pune,manjari budruk,2,0,2,any,semi_furnished,['Security'],6750,6750,
967,HelloWorld Divino,gurugram,sector 47,2,0,1,any,semi_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",15000,30000,
968,Independent House,indore,juna pitha,1,0,1,any,unfurnished,[],10000,10000,
969, Ladkani House_ 4/56,mumbai,mulund west,2,0,2,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge']",21000,21000,
970,Madhu bhavan Nest_202,bengaluru,gulimangala,1,0,1,any,semi_furnished,[],11000,11000,
971,Sudhakar Nest-201,Bengaluru,Hormavu,2,0,2,any,semi_furnished,[],10000,10000,
972,Madhu bhavan Nest_104,bengaluru,gulimangala,1,0,1,any,semi_furnished,[],11000,11000,
973,Arun RK_4000,indore,chitra nagar,1,0,1,girls,unfurnished,[],4350,4350,
974,Shivanajya Nest 101,bengaluru,vidyaranyapura,3,0,3,any,semi_furnished,[],9166,9166,
975,Kamalkumar Nest,mumbai,bhandup west,2,0,2,any,unfurnished,"['AC', 'Power Backup', 'Security']",14000,14000,
976,Sana Safdar Nest,hyderabad,bapu nagar,2,0,1,boys,fully_furnished,['Security'],5000,10000,
977,Store,bengaluru,vittasandra,1,0,1,any,unfurnished,['Security'],10000,10000,
978,Gowda Nest 3,bengaluru,hebbal kempapura,1,1,0,boys,fully_furnished,"['Washing Machine', 'Tv']",4500,9000,
979,LEELAVATHI R #01,bengaluru,jp nagar phase 2,1,1,0,boys,fully_furnished,[],6100,10250,
980,Parineeta Nest 47,noida,sector 47,7,2,2,boys,fully_furnished,[],5300,5150,
981,Rama Devi Nest 302,bengaluru,koramangala,1,0,1,any,semi_furnished,[],22000,22000,
982,Dilip Studio's11,indore,scheme 53,2,0,1,girls,semi_furnished,['Security'],8000,16000,
983,NADAR Nest,mumbai,goregaon east,4,0,2,boys,semi_furnished,"['Power Backup', 'Security', 'Fridge']",5000,10100,
984,Mahesh nest,bengaluru,banashankari stage 3,1,0,1,boys,fully_furnished,[],8000,8000,
985,Ameen  Nest  101,bengaluru,devarachikannahalli,1,0,1,boys,semi_furnished,[],10200,10200,
986,Adarshmay Apartment_6,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
987,PRASHANTHI NEST,bengaluru,hormavu,2,0,1,girls,fully_furnished,[],5250,14200,
988,Laxmi Nivas Apartment,hyderabad,madhapur,2,2,0,boys,fully_furnished,"['Fridge', 'Tv']",9050,17100,
989,Sharma House,gurugram,sector 23a,1,0,1,girls,fully_furnished,[],5500,7800,
990,001 Sai Johith Homes,bengaluru,hal airport area,2,2,0,boys,fully_furnished,[],7250,15850,
991,Abhishek Nest,mumbai,malad west,1,1,0,boys,fully_furnished,['Security'],12700,25050,
992,RS  COMFORT NEST-201,bengaluru,mahadevapura,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,
993,101 B Savoir Fair,pune,baner gaon,3,3,1,girls,fully_furnished,['Security'],7300,14800,
994,Mayuresh Nest#1,mumbai,goregaon east,1,1,0,girls,unfurnished,['Security'],15000,28000,
995,506 - Olive,bengaluru,arakere,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",14300,14600,
996,Anand Kumar Nest102,bengaluru,kalkere,1,0,1,any,semi_furnished,[],12300,12300,
997,Comfort homes 001,chennai,thuraipakkam,6,0,3,any,fully_furnished,[],5250,10500,
998,KUMARAN HOUSE C2,chennai,madipakkam,4,2,2,boys,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge', 'Tv']",8160,14300,
999,GOLD FILLED GIRNAR TOWER ,mumbai,dharavi,2,0,2,any,semi_furnished,['Security'],23500,23500,
1000,Anita House,indore,hilink city,1,0,2,any,semi_furnished,[],6350,6350,
1001,Store,bengaluru,vittasandra,1,0,1,any,unfurnished,[],10000,10000,
1002,Pavani Prestige,bengaluru,munekolala,1,1,0,girls,fully_furnished,[],6550,18436,
1003,Brigade Panorama - F - 1141,bangalore,,4,4,2,any,fully_furnished,[],5000,10000,
1004,NEERAJ HOUSE DELHI,newdelhi,vasant kunj,4,1,2,boys,semi_furnished,[],10000,15000,
1005,8  ACK Gardenia,bengaluru,banaswadi,1,1,0,girls,fully_furnished,[],11000,19330,
1006,Narayana Studio  GF,bengaluru,hennur bande,1,0,1,boys,fully_furnished,"['Fridge', 'Tv']",10000,10000,
1007,Prisha Bhuvana Greens,bengaluru,haralur,3,0,3,any,semi_furnished,[],10000,10000,
1008,HMS Edward Regency,bengaluru,vasanth nagar,1,1,0,girls,fully_furnished,[],11000,17300,
1009,Chandramohan's Nest,mumbai,shivaji nagar,3,1,1,boys,fully_furnished,['Security'],10500,23900,
1010,D-109 MONARCH SERENITY,bengaluru,hegde nagar,1,1,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Security']",8000,15882,
1011,"H R Yogendra Nest, # 104",bengaluru,Rajarajeshwari Nagar,1,1,1,boys,semi_furnished,[],12000,12000,
1012,MP Vasantha Kumari  Nest ,bengaluru,vijaya nagar stage 2,1,1,0,boys,fully_furnished,['Fridge'],4200,8400,
1013,Vishwanath nest,bengaluru,new thippasandra,2,0,2,girls,fully_furnished,[],10400,10400,
1014,B1405 Alpine Viva,bengaluru,belatur,5,3,1,girls,semi_furnished,[],7300,13900,
1015,Subbamma Narasaiah NEST 302,bengaluru,duravani nagar,4,0,2,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",5750,11500,
1016,3BHK Semi furnished flat for rent,hyderabad,puppal guda,3,0,3,any,semi_furnished,[],10000,10000,
1017,Dilip House Goyal Vihar,indore,goyal vihar,3,0,3,any,unfurnished,[],6333,6333,
1018,Satguru Kripa Niwas 04,newdelhi,mohan garden,1,1,0,boys,fully_furnished,"['AC', 'Fridge', 'Tv']",5100,10100,
1019,Sandra Nest,bengaluru,hebbal kempapura,1,1,0,girls,fully_furnished,[],7800,15850,
1020,Bhushan House,newdelhi,mayur vihar phase 1,2,0,1,any,semi_furnished,[],5500,11000,
1021,Amit Jain Nest #C6/76,newdelhi,vikaspuri,3,1,1,boys,semi_furnished,[],7500,15300,
1022,601 E Kul Utsav,pune,ambedkar nagar,5,1,1,boys,semi_furnished,['Security'],5300,12500,
1023,Prem Nivas Nest,bengaluru,shivaji nagar,1,1,0,girls,semi_furnished,['Security'],9550,20150,
1024,Verma House,gurugram,mayfield garden,4,2,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",7050,15200,
1025,Aranyam Housing Society_06,pune,midc chinchwad,3,0,3,girls,unfurnished,['Security'],10000,10000,
1026,Sukanya House,noida,sector 135,4,0,2,boys,semi_furnished,['Security'],5200,10400,
1027,RS  COMFORT NEST-104,bengaluru,mahadevapura,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,
1028,013 Flobal Meadows,bengaluru,rr nagar,1,1,1,girls,fully_furnished,[],9650,9650,
1029,Mouli Nilaya-103,bengaluru,doddanagamangala,1,0,1,any,semi_furnished,[],12000,12000,
1030,Glory Nest 46,noida,sector 2,1,1,1,boys,fully_furnished,"['Power Backup', 'Security']",9350,9350,
1031,Srinivas Nilayam Nest-104,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
1032,Siddhivinayak Heights_402,pune,manjari budruk,1,0,1,girls,unfurnished,[],7000,7000,
1033,Mangal solanki Nest,bengaluru,hsr layout,2,0,1,girls,semi_furnished,[],6250,12500,
1034,Neeru Nest 76,noida,sector 76,2,0,1,girls,fully_furnished,['Security'],4250,10000,
1035,Manish Nest 123,indore,navlakha,2,0,2,girls,fully_furnished,[],11000,11000,
1036,Hemachandran Nest,bengaluru,ramamurthi nagar,1,1,0,girls,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",7500,14000,
1037,Samajwadi Awas Yojna _6D,noida,sector 118,1,0,1,any,semi_furnished,[],10000,10000,
1038,NAGAMANI NEST  401,bengaluru,kaggadasapura,1,1,0,boys,semi_furnished,"['Washing Machine', 'Fridge', 'Tv']",5200,10400,
1039,Sonestaa Meadows,bengaluru,thubarahalli,2,0,2,any,semi_furnished,['Security'],11950,12050,
1040,Vishwesh Residency_401,bengaluru,electronic city,1,0,1,boys,semi_furnished,[],10400,10400,
1041,Gera Harmony,pune,kalyani nagar,2,0,2,any,fully_furnished,"['Security', 'Fridge']",20000,20000,
1042,SRIYAM Nilaya Nestaway HUB,bengaluru,doddathoguru,1,0,1,any,semi_furnished,[],5300,5300,
1043,KATAM FLATS FLAT 402,hyderabad,banjara hills,1,1,0,girls,fully_furnished,['Security'],9500,18650,
1044,Rajkumar House 104,indore,anil nagar,1,0,1,any,semi_furnished,[],7350,7350,
1045,Buddha Cottage,newdelhi,new friends colony,2,0,1,boys,fully_furnished,['AC'],8250,16500,
1046,Nehru 1 BHk,indore,nehru nagar,1,0,1,any,unfurnished,[],9000,9000,
1047,Brigade Panorama - F - 1141,bangalore,,4,4,2,any,fully_furnished,[],5000,10000,
1048,aasim nest,bengaluru,peenya,1,1,0,boys,fully_furnished,['Security'],7500,15000,
1049,Bijith Plaza Apartment 403,bengaluru,hormavu,2,0,2,any,semi_furnished,[],10200,10200,
1050,HelloWorld 19thMain,bengaluru,hsr layout,1,0,1,any,fully_furnished,"['Power Backup', 'Tv']",28000,28000,
1051,204 - SLV Srivari Enclave,bengaluru,doddathoguru,4,1,1,boys,fully_furnished,['Security'],7500,12200,
1052,Srinivas Nilayam Nest-404,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
1053,201 Jaya Nest,bengaluru,hulimavu,4,1,1,girls,fully_furnished,[],7050,13350,
1054,Ganga Alfa Paradise,pune,wagholi,2,0,2,any,semi_furnished,['Tv'],9650,9650,
1055,bhangale Nest,mumbai,,1,0,1,any,unfurnished,[],9000,9000,
1056,HelloWorld Indiranagar,bengaluru,murugeshpalya,2,0,1,any,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",12000,24000,
1057,412 Ittina Mahavir,bengaluru,doddathoguru,2,0,1,girls,fully_furnished,[],422,10750,
1058,Manju Suri Nest_02,newdelhi,pitampura,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge']",20000,20000,
1059,Amarjeet Bikram .NEST E79,newdelhi,kalkaji,3,1,1,girls,fully_furnished,[],10800,23650,
1060,302- Akshaya Residency,bengaluru,whitefield,2,0,1,boys,fully_furnished,[],6850,16392,
1061,PTB402-Golden blossom,bengaluru,krishnarajapura,1,1,0,boys,fully_furnished,[],9700,19400,
1062,Samruddhi Chs,mumbai,worli,1,0,1,any,semi_furnished,['Security'],55000,55000,
1063,Srinivas Nilayam Nest-304,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
1064,Adarshmay Apartment_102,pune,lohegaon,1,0,1,any,semi_furnished,[],16000,16000,
1065,Awas Niwas 802,gurugram,sector 39,2,0,1,boys,fully_furnished,"['Power Backup', 'Security']",5450,14100,
1066,G 005-Garuda Residency,bengaluru,whitefield,2,0,1,boys,fully_furnished,[],5500,16600,
1067,Pintu Agarwal Nest -304,bengaluru,hulimavu,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,
1068,Srikasha nest-102,bengaluru,doddabidarakallu,2,0,2,any,semi_furnished,[],6000,6000,
1069,A204 Roystonea,pune,magarpatta,2,0,1,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",7350,14900,
1070,Silla Nest A6,newdelhi,mahavir enclave,3,0,3,any,semi_furnished,[],5000,5000,
1071,Mairaj manzil _ 07,hyderabad,bahadurpura,2,0,2,any,semi_furnished,"['Power Backup', 'Security']",9500,9500,
1072,Krishna Mystiq Flat No-101,bengaluru,basapura,3,1,0,girls,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",7000,14250,
1073,Adarshmay Apartment_7,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
1074,Gokul Nest Flat no. 3H,chennai,thuraipakkam,6,0,3,boys,fully_furnished,['Security'],5700,11400,
1075,Imtiyaz Nest_601,hyderabad,tolichowki,1,0,1,any,unfurnished,['Security'],15000,15000,
1076,Maruthi Residency G03,bengaluru,vijaya nagar,3,2,0,boys,fully_furnished,[],6500,11350,
1077,Velu Nest-101,bengaluru,baiyappanahalli,1,0,1,any,semi_furnished,[],8500,8500,
1078,The Icon D902,bengaluru,thanisandra,1,1,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Security']",7900,16850,
1079,S S Platinum Park_ A-6,pune,undri,6,0,3,any,semi_furnished,"['Washing Machine', 'Fridge', 'Tv']",5000,10000,
1080,Sam residency Flat number 102,hyderabad,basheer bagh,6,0,3,any,fully_furnished,['Security'],5000,10000,
1081,MANOJ HOUSE DELHI TF,newdelhi,sanwal nagar,2,0,1,any,unfurnished,[],7050,14100,
1082,Samarth Apartment_03,pune,wadgaon sheri,1,1,0,boys,semi_furnished,['Security'],6000,12000,
1083,B7 1701 Blue Ridge,pune,hinjawadi,6,0,3,boys,fully_furnished,['Security'],16,16000,
1084,Suman Nest 135,noida,sector 135,2,1,0,boys,fully_furnished,"['Power Backup', 'Security']",6150,12150,
1085,VEERA NEST,chennai,nandambakkam tambaram taluka,3,0,3,any,semi_furnished,[],16666,16666,
1086,Chandra House 3rd Floor ,gurugram,sushant lok phase 1,3,0,3,any,semi_furnished,[],20000,20000,
1087,HelloWorld Lakeview,bengaluru,btm layout stage 2,1,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",24000,24000,
1088,"SANJANA CASTLE,305",bengaluru,srirampuram,2,1,1,boys,fully_furnished,['Security'],8250,15603,
1089,N G ROYAL PARK_C3- 802,mumbai,bhandup east,6,0,3,any,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",25000,25000,
1090,Supriya Nest_203,bengaluru,doddakannalli,1,0,1,any,semi_furnished,[],14000,14000,
1091,Mahindra Ashwitha E1408,hyderabad,kukatpally,3,1,2,girls,fully_furnished,[],8500,16500,
1092,Chaitrashree Comforts_G01,bengaluru,rajarajeshwari nagar,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6000,13000,
1093,Sindhi Colony Nest,mumbai,chembur,3,0,3,any,fully_furnished,[],33000,33000,
1094,Vijayanarayan Nest,bengaluru,hormavu,8,0,4,any,semi_furnished,[],3975,7950,
1095,Pintu Agarwal Nest -305,bengaluru,hulimavu,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,
1096,Aditya.Nest ,mumbai,andheri east,1,1,0,girls,fully_furnished,"['AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",16350,29350,
1097,15 B Shankuntala Plaza,pune,narhe,1,0,1,any,unfurnished,[],7300,7300,
1098,Nagarjun Nest,bengaluru,sivanchetti gardens,3,1,1,boys,fully_furnished,[],10500,20400,
1099,3 BHK in Mahavir tranquil,bengaluru,whitefield,1,1,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",15500,15500,
1100,Adarshmay Apartment_20,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
1101,Jaypee Greens Wish Town,noida,sector 134,6,0,3,any,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Washing Machine']",3700,7400,
1102,Sri Sai Homes-401,bengaluru,hsr layout,1,0,1,any,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",33000,33000,
1103,Shri Srinivasam S3 Nest,chennai,palavakkam,5,0,3,boys,fully_furnished,['Security'],8100,11500,
1104,Divine hieghts_saif,mumbai,bandra west,1,0,1,any,fully_furnished,"['Gym', 'AC', 'Power Backup', 'Security', 'Fridge']",83000,83000,
1105,Ravindranath Lalji Mishra,mumbai,kandivali east,3,1,1,boys,fully_furnished,[],8850,15700,
1106,LEELAVATHI R #01,bengaluru,jp nagar phase 2,1,1,0,boys,fully_furnished,[],6100,10250,
1107,Nehru 1 BHk,indore,nehru nagar,1,0,1,any,unfurnished,[],9000,9000,
1108,4BHK(59A) Villa In Pearl Village,hyderabad,kondapur,2,1,1,girls,fully_furnished,[],5350,14300,
1109,Aditya imperial heights I - block 706,hyderabad,hafizpet,3,1,1,boys,semi_furnished,['Security'],7500,16000,
1110,B1405 Alpine Viva,bengaluru,belatur,5,3,1,girls,semi_furnished,[],7300,13900,
1111,HelloWorld Peace,indore,vijaya nagar,2,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",11500,23000,
1112,Sivantham_Nest- A346,bengaluru,thirupalya,5,0,3,any,semi_furnished,"['Swimming Pool', 'Power Backup', 'Security']",4000,6000,
1113,Moroccan Nest,mumbai,goregaon east,3,1,1,boys,fully_furnished,"['AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",8500,17200,
1114,Gems heaven _601,hyderabad,kondapur,8,1,4,boys,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",15000,15000,
1115,XS Real Catalunya City _ A1001,chennai,siruseri,3,0,3,any,semi_furnished,"['Swimming Pool', 'Power Backup', 'Security']",9540,9540,
1116,,mumbai,malad west,4,2,1,girls,fully_furnished,[],11900,25400,
1117,"403,Club House",mumbai,goregaon east,2,0,2,any,semi_furnished,"['AC', 'Power Backup', 'Security']",24750,24750,
1118,Ashish Apartment_B 103,mumbai,jogeshwari east,1,0,1,any,fully_furnished,"['Power Backup', 'Security']",30000,30000,
1119,Ashish Apartment_B 104,mumbai,jogeshwari east,1,0,1,any,fully_furnished,"['Power Backup', 'Security']",30000,30000,
1120,HNR Apartment-101,bengaluru,mathikere,1,0,1,any,semi_furnished,[],10000,10000,
1121,503 A21 Megapolis Splendour,pune,hinjawadi,2,2,1,boys,fully_furnished,['Security'],7000,13500,
1122,Easy living_104,pune,kharadi,2,0,1,boys,fully_furnished,['Washing Machine'],8700,17400,
1123,Nehru 1 RK,indore,patni pura,1,0,1,any,unfurnished,[],6000,6000,
1124,Amber Shree Krishna Apartment,bengaluru,hbr layout,1,1,0,girls,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6800,13500,
1125,R B Nest,bengaluru,adugodi,2,0,1,any,semi_furnished,[],6000,12000,
1126,Pramod studios,indore,pardesipura,1,0,1,any,semi_furnished,[],7500,7500,
1127,Prasad Nest,newdelhi,mahavir enclave,4,0,2,girls,fully_furnished,[],5500,11000,
1128,"No 105 ,A Block Mahendra Elena",bengaluru,doddathoguru,1,1,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",5850,11700,
1129,Nidhi Nest,newdelhi,dabri,2,0,1,boys,semi_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge', 'Tv']",3000,6000,
1130,Gokul Park Co-op hsg Society,pune,midc chinchwad,6,0,3,any,semi_furnished,"['Gym', 'Power Backup', 'Security']",5000,10000,
1131,Krishnamurthy Nest,bengaluru,hbr layout,4,0,2,girls,fully_furnished,[],7550,16004,
1132,310 Global Meadows,bengaluru,rajarajeshwari nagar,4,0,2,any,fully_furnished,[],4350,8700,
1133,HSC PRIDE APARTMENT,hyderabad,begumpet,2,0,1,girls,fully_furnished,[],6550,13800,
1134,vishwas Nest 101,bengaluru,andhrahalli,2,0,2,any,semi_furnished,[],9900,9900,
1135,Kayzad Nest#5,mumbai,sakinaka,1,1,0,girls,fully_furnished,['Security'],15100,31350,
1136,Swaraj Sadan Apartment_101,pune,ghorpadi,5,1,1,boys,semi_furnished,"['Washing Machine', 'Fridge', 'Tv']",7750,17900,
1137,Moroccan Nest,mumbai,goregaon east,3,1,1,boys,fully_furnished,"['AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",8500,17200,
1138,Kaustubh Platinum_1201,mumbai,borivali east,1,0,1,any,unfurnished,"['Power Backup', 'Security']",36000,36000,
1139,ISHTA APPARTMENT 213,hyderabad,kismatpur,6,0,3,any,unfurnished,['Security'],2100,4200,
1140,Emerald Nest- 104,Bengaluru,Vijaya Nagar,2,2,1,girls,fully_furnished,[],5000,10000,
1141,SasiKumar Nest,bengaluru,singasandra,2,0,2,any,semi_furnished,[],12500,12500,
1142, Charmila Nest,chennai,porur,8,0,4,boys,fully_furnished,"['AC', 'DTH', 'Washing Machine', 'Fridge', 'Tv']",8150,16300,
1143,Kumble Nest,bengaluru,hebbal,2,0,2,girls,fully_furnished,[],10000,16000,
1144,Anil Kumar Gupta nest,newdelhi,mirzapur,1,0,1,any,semi_furnished,[],10000,10000,
1145,Husainbi Nest _101,bengaluru,doddabidarakallu,2,0,2,any,semi_furnished,[],11000,11000,
1146,Walia House,newdelhi,anupam garden,4,0,2,any,semi_furnished,[],4250,8500,
1147,RZD Block,newdelhi,mahavir enclave,2,0,1,any,semi_furnished,[],5000,10000,
1148,Whistling Meadows _ C- 1203,pune,sun vihar,3,2,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",7200,14200,
1149,Gulmohar Paradise_305,pune,wadgaon sheri,2,0,2,any,semi_furnished,[],15000,15000,
1150,SP Recidency-103,bengaluru,kachohalli,2,0,2,any,semi_furnished,[],6000,6000,
1151,Kamran cottage,hyderabad,sanjeeva reddy nagar,2,0,2,girls,semi_furnished,[],12500,12500,
1152,Sehrawat House,gurugram,sukhrali village,2,0,1,girls,fully_furnished,['Power Backup'],5050,10100,
1153,Madhu bhavan Nest_301,bengaluru,gulimangala,1,0,1,any,semi_furnished,[],11000,11000,
1154,Abhinayam Phase - 1,chennai,nolambur,4,0,3,boys,fully_furnished,"['Fridge', 'Tv']",7000,12100,
1155,Godrej Infinity Keshav Nagar Mundhwa,pune,mundhwa,2,0,2,any,semi_furnished,[],14600,14600,
1156,ISHU SHOKEEN_101,newdelhi,chhawla,1,0,1,any,semi_furnished,[],8000,8000,
1157,C MOHAN NEST ,chennai,thuraipakkam,6,1,3,girls,fully_furnished,[],8600,7200,
1158,Srinivas Nilayam Nest-302,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
1159,KUMARAN HOUSE C2,chennai,madipakkam,4,2,2,boys,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge', 'Tv']",8160,14300,
1160,Shiddhant,indore,bhawrasla,1,0,1,any,unfurnished,[],6000,6000,
1161,Nehru 1 BHk,indore,nehru nagar,1,0,1,any,unfurnished,[],9000,9000,
1162, Prestige royal woods  _ Villa no 17,hyderabad,kismatpur,3,0,3,any,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",43000,43000,
1163,3-BHK(109) IN SKY CITY,hyderabad,miyapur,1,1,0,boys,fully_furnished,[],4384,8718,
1164, PSR Krish Kamal ,bengaluru,bettadasanapura,3,0,3,any,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",15000,15000,
1165,Alpine Eco,bengaluru,doddanekundi,6,0,3,any,semi_furnished,[],5950,11900,
1166,Randhir Nest,mumbai,mulund east,2,0,2,any,semi_furnished,"['AC', 'Power Backup', 'Security']",20000,20000,
1167,EastWood-7,bengaluru,amrita nagar,1,0,1,girls,semi_furnished,[],7500,7500,
1168,Singh House sector 21A,gurugram,sector 21,3,1,1,boys,fully_furnished,[],10000,20000,
1169,Kumareshan Nest,chennai,perumbakkam,5,0,3,any,unfurnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",5000,5000,
1170,MOHANRAM NEST#001,chennai,pallikaranai,8,0,4,boys,fully_furnished,[],5650,7850,
1171,Sana Safdar 201,hyderabad,bapu nagar,2,2,0,boys,fully_furnished,['Security'],4200,8300,
1172,Verma House,gurugram,mayfield garden,4,2,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",7050,15200,
1173,Naresh Nest,mumbai,chembur,2,0,2,any,unfurnished,"['Power Backup', 'Security']",20000,20000,
1174,Pankaj Nikam's Nest,mumbai,kurla west,4,1,1,boys,semi_furnished,[],14810,31200,
1175,Stella Nest,mumbai,santacruz east,4,0,2,any,fully_furnished,"['Security', 'Fridge']",12500,25000,
